business_id,name,rating,review_count,price,is_closed,latitude,longitude,address,city,state,zip_code,categories,category_aliases,phone,distance_meters,search_area
puMQ9Hmj3RLCYE8DqyqsGw,Five Below,3.9,8,,False,33.85301224779199,-118.35316353244502,19670 Hawthorne Blvd,Torrance,CA,90503,Discount Store,discountstore,+14243893236,11167.932751481247,Inglewood
ZkhgdyX4C1r9v60QLqTdSA,Family Dollar,4.3,3,$$,False,33.9747038032479,-118.249556086957,1436 Florence Ave,Los Angeles,CA,90001,Discount Store,discountstore,+13236381675,15054.515268382582,Inglewood
hgJN36iJSbwEH48YMvk1VA,AAFES,3.8,27,$$,False,33.9170471169739,-118.379969962013,200 N Douglas St,El Segundo,CA,90245,"Department Stores, Discount Store","deptstores, discountstore",+13107260102,3840.0227867850945,Inglewood
vpWrB9uAInRTUhrAsbGB8A,Dollar Tree,3.7,15,,False,33.91988104539994,-118.41691340241049,300 Richmond St,El Segundo,CA,90245,Discount Store,discountstore,+14244532760,2643.282135649493,Inglewood
Id9F80oPvD-rn2MDaI35QQ,Dollar Tree,3.6,23,$,False,34.0443750146253,-118.42095479951617,10561 W Pico Blvd,Los Angeles,CA,90064,Discount Store,discountstore,+12138380504,11389.795089981113,Inglewood
oQB8HiIzs4odGYpkVmxs-A,Family Dollar,3.6,7,$,False,33.98942235814669,-118.3128144591905,1955 W Slauson Ave,Los Angeles,CA,90047,Discount Store,discountstore,+12133441804,10219.620791960078,Inglewood
0hI5FiYls0R1Et2hDHTxbg,Five Below,3.6,54,$,False,33.90080676507183,-118.36598967415895,14350 Ocean Gate Ave,Hawthorne,CA,90250,"Accessories, Gift Shops, Discount Store","accessories, giftshops, discountstore",+13109788760,6048.990713653414,Inglewood
a209uBSknuMGIFyURnwS6Q,Dollar Tree,3.5,25,$,False,33.9736099897878,-118.357807025313,811 N La Brea Ave,Inglewood,CA,90302,Discount Store,discountstore,+13109815082,5786.406171623705,Inglewood
xcoIPdOg3btYI7Ig0s6nAw,ALDI,3.2,20,,False,33.874197624251195,-118.350304,4240 Redondo Beach Blvd,Torrance,CA,90504,"Grocery, Fruits & Veggies, Organic Stores","grocery, markets, organic_stores",+18559552534,9280.615256717398,Inglewood
t0WZ9EjZYafNx9fdgJvqFA,BLÜM Wine & Flowers,5.0,17,,False,33.91478,-118.39547,150 Pacific Coast Hwy,El Segundo,CA,90245,"Beer, Wine & Spirits, Florists","beer_and_wine, florists",+13106163163,3285.1886322133614,Inglewood
Yy-vb1a5Ei7WpyoqZ6HsWA,Dollar Tree,5.0,6,,False,33.8129311,-118.3672633049285,5017 Pacific Coast Hwy,Torrance,CA,90505,Discount Store,discountstore,+13109534856,14892.453854561969,Inglewood
ibKpZ6x_2SehURNGQWZd1Q,Grand Prize Liquor & Market,5.0,5,,False,34.04008510877507,-118.3390493,4555 W Washington Blvd,Los Angeles,CA,90016,"Beer, Wine & Spirits",beer_and_wine,+13234243545,12580.543296049744,Inglewood
OVOHgBp0tAGQUFOjhcEm5Q,Woowa,5.0,129,$$,False,33.893921,-118.309381,15125 S Western Ave,Gardena,CA,90249,"Korean, Sandwiches, Beer, Wine & Spirits","korean, sandwiches, beer_and_wine",+13108175010,10589.663895211188,Inglewood
-WKks6gd6JGh6XVyhuukMA,Curated Wines,5.0,24,,False,34.077737,-118.344376,353 N La Brea Ave,Los Angeles,CA,90036,"Wine Tasting Room, Beer, Wine & Spirits","winetastingroom, beer_and_wine",+13108001460,16146.874180878329,Inglewood
6B1Y6hU_gzv_BmvJAipiFg,ABC Liquor,4.9,13,$,False,33.858539522943495,-118.3381304,3709 W 190th St,Torrance,CA,90504,"Beer, Wine & Spirits",beer_and_wine,+13103231697,11351.730133302366,Inglewood
YQudCEo95EJrM5TQsZ5pXw,Triangle Wines,4.9,11,,False,33.9587687607033,-118.3942845,6235 W 87th St,Westchester,CA,90045,"Wine Bars, Beer, Wine & Spirits","wine_bars, beer_and_wine",+14242276176,2212.774430660556,Inglewood
Ng8Dlg8aq-IMrsNZp1GTRw,Blackbeard's Crafts,4.9,234,$$,False,34.0434366,-118.4455956,1820 Sawtelle Blvd,Los Angeles,CA,90025,"Beer, Wine & Spirits",beer_and_wine,+14248323919,11747.496835675869,Inglewood
mzO_nTZaTo81mwcHN44KMA,Taste of the Nation,4.9,10,$$$,False,34.02654,-118.39276,9070 Venice Blvd,Culver City,CA,90232,"Bakeries, Beer, Wine & Spirits","bakeries, beer_and_wine",,9439.238084260714,Inglewood
rhm21fLo6wVjb0wjiyz8MQ,The Fifth Spirits,4.9,20,,False,33.9450867,-118.355122,4500 W Century Blvd,Lennox,CA,90304,"Beer, Wine & Spirits",beer_and_wine,+13109100228,4896.54617765962,Inglewood
YqIS2lP-sHpLe6I2N9zgVA,M & M Market,4.7,57,$$,False,34.1504849,-118.41405,12903 Moorpark St,Studio City,CA,91604,"Grocery, Beer, Wine & Spirits","grocery, beer_and_wine",+18187614788,16218.070797395696,Santa Monica
5p5dqAlUqrVbvAuAH2Imjg,Seven Seas Gourmet Foods,4.6,25,,False,34.142969,-118.394334,12050 Ventura Blvd,Studio City,CA,91604,"Seafood Markets, Grocery, Beer, Wine & Spirits","seafoodmarkets, grocery, beer_and_wine",+18185794018,16371.846769228274,Santa Monica
_eoYZ9EgAr3FnAF5XeM0Ow,Baklava Cafe & Grocery,4.6,20,,False,34.08109302916277,-118.34387262331369,524 1/2 N La Brea Ave,Los Angeles,CA,90036,"Cafes, Grocery","cafes, grocery",,15203.296400014093,Santa Monica
5FR3saJsTIaBWhvTmz3LRA,Kearns' Market,4.5,10,$$,False,34.07587,-118.34891,7300 Beverly Blvd,Los Angeles,CA,90036,Grocery,grocery,+13238570302,14522.822093370944,Santa Monica
qPrWVPgUhvfu4iSFRDd5vQ,La Grande Orange Grocery,5.0,3,,False,34.0258,-118.49063,1215 Wilshire  Blvd,Santa Monica,CA,90403,Grocery,grocery,,697.7186398117886,Santa Monica
QzmauOdxVeuHPqum10LIHw,Erewhon,5.0,3,,False,34.08828,-118.37784,8550 Santa Monica Blvd,West Hollywood,CA,90069,"Organic Stores, Grocery, Juice Bars & Smoothies","organic_stores, grocery, juicebars",+13233707001,12967.709456949564,Santa Monica
J8ELh6Z-5YbIj8By2OnuGg,Besties Vegan Paradise,4.5,25,,False,34.07247094139896,-118.3599638,6333 W 3rd St,Los Angeles,CA,90036,"Vegan, Grocery, International Grocery","vegan, grocery, intlgrocery",+13232723701,13449.736523498526,Santa Monica
OMEf71Dv8UuKpyXSQYIEBQ,Robert's Market,4.5,125,$$,False,33.95966,-118.381968,5744 W Manchester Ave,Los Angeles,CA,90045,"Grocery, Beer, Wine & Spirits","grocery, beer_and_wine",+13106413500,12070.390961429546,Santa Monica
EuhfqoS7U5I4LFMlaeVXFw,Mi Mercadito Supermercado,4.4,27,,False,33.94073517722812,-118.34376450075536,10500 S Prairie Ave,Inglewood,CA,90303,"Meat Shops, Grocery, Mexican","meats, grocery, mexican",+13104198127,16171.467207780735,Santa Monica
pSlcUc69b5B_Xx-t_ow04w,Marine Market,4.4,14,$,False,34.0020751953125,-118.473709106445,672 Marine St,Santa Monica,CA,90405,Grocery,grocery,+13103994141,2508.572968946929,Santa Monica
q_0gAx7U984jRqCCA8bCCA,LSG Honey,4.4,7,,False,34.1518557441797,-118.521814438098,,Encino,CA,91416,"Farmers Market, Grocery","farmersmarket, grocery",+13109297577,14984.882028058255,Santa Monica
4O1yWw6LYHc4X_pdnXPVyA,777 Market,4.4,7,$$$,False,34.0399742126465,-118.347328186035,1900 S La Brea Ave,Los Angeles,CA,90016,Grocery,grocery,+13239381233,13467.7654547968,Santa Monica
PWLwVGJi-xk4FMcNwgRTMw,Ringside Liquor,4.4,36,$$,False,34.1501274108887,-118.405502319336,12500 Moorpark St,Studio City,CA,91604,"Beer, Wine & Spirits, Grocery","beer_and_wine, grocery",+18187625452,16545.729219828096,Santa Monica
UH25pTDsWH8p73P6s--jIQ,Good Eggs,4.4,55,$$$,False,34.32133651464506,-118.2246983550587,,Los Angeles,CA,,"Food Delivery Services, CSA, Grocery","fooddeliveryservices, csa, grocery",+14154837344,41564.15267002392,Santa Monica
DPXJWyvv5Yo1Ex41zekp6w,Eden L Market,4.4,16,$,False,34.0416253,-118.4609237,11933 Santa Monica Blvd,Los Angeles,CA,90025,Grocery,grocery,+13109967755,3719.786068930144,Santa Monica
ik2gKrPhpmBoQyUX97ZqyA,Lennox Meat Market,4.4,11,$$,False,33.93798,-118.36106,10804 S Inglewood Ave,Inglewood,CA,90304,"Grocery, Meat Shops","grocery, meats",+13106776582,15036.37054429649,Santa Monica
dDcSs-3CDPcurx9Kg_JwPA,Western Kosher,4.3,101,$$,False,34.04822,-118.34164,4817 W Pico Blvd,Los Angeles,CA,90019,"Grocery, Meat Shops, Kosher","grocery, meats, kosher",+13239338283,14146.806140696925,Santa Monica
Gk7hy9tbDJ0Sl1weHQ2yOw,African Marketplace,4.3,6,,False,34.0062,-118.33106,3347 W 43rd St,Los Angeles,CA,90008,Grocery,grocery,+13232931612,14844.44949830977,Santa Monica
r8Prt1JSrJBC3Ik7F8eQhQ,Continental Gourmet Hawthorne,4.3,266,$,False,33.9148784,-118.3441524,12921 Prairie Ave,Hawthorne,CA,90250,"Grocery, Argentine, Empanadas","grocery, argentine, empanadas",+13106765444,17867.002310415013,Santa Monica
AEgBxYNrp_0DR3-VnMssOQ,El Corredor Oaxaqueño Market,4.3,17,,False,34.048553,-118.3325645,4475 W Pico Blvd,Los Angeles,CA,90019,Grocery,grocery,+13234247391,14975.275339316824,Santa Monica
XhvjpoNESNBNbUKRJGsJhw,Trader Joe's,4.3,228,$$,False,34.0905855,-118.3492106,7310 Santa Monica Blvd,West Hollywood,CA,90046,Grocery,grocery,+13239698048,15283.478662926418,Santa Monica
fR6MwGe71dA2dNzJM30k-g,Naim Bakes,5.0,5,,False,34.087185786620736,-118.48925009245808,,Los Angeles,CA,90049,"Desserts, Custom Cakes, Cupcakes","desserts, customcakes, cupcakes",+18189848792,7528.451240770168,Santa Monica
nm-KzIwAOfcvSJaqvWu3vA,Cubcakes,5.0,25,,False,34.01182839926165,-118.46814867880374,,Santa Monica,CA,90405,"Bakeries, Desserts, Cupcakes","bakeries, desserts, cupcakes",+13234758610,2289.4428652527954,Santa Monica
3HV7jHdDlIB3dQJmg3bwRQ,The Royal Bar,5.0,12,,False,33.9539835,-118.2096009,,Los Angeles,CA,90240,"Bartenders, Cocktail Bars","bartenders, cocktailbars",+13233142575,26965.872044991094,Santa Monica
QFtvBkZi7npb8nnsQ9fp9A,Beverly Hills 9/11 Memorial Garden,5.0,11,,False,34.0727997,-118.3998566,445 North Rexford Dr,Beverly Hills,CA,90210,Landmarks & Historical Buildings,landmarks,,10294.396202912925,Santa Monica
_o3sEO3kvWgVqt08OhWZhA,Brian's Shave Ice,5.0,5,,False,33.9875857,-118.4740536,1425 Ocean Front Walk,Venice Beach,CA,90291,"Shaved Ice, Ice Cream & Frozen Yogurt","shavedice, icecream",+14247448670,3884.778169694495,Santa Monica
BxxZlbLqkVt9PyKxpdtnaw,Lion's cafe,5.0,9,,False,34.05684,-118.36426,1046 S Fairfax Ave,Los Angeles,CA,90019,"Breakfast & Brunch, Salad","breakfast_brunch, salad",+13232523800,12416.251629635095,Santa Monica
0nHPDhDll5MGnlhhsNqKMA,Kulturas Food Truck,5.0,22,,False,33.7482292997207,-117.86618511734046,201 E 4th St,Santa Ana,CA,92707,"Food Trucks, Caterers, Tacos","foodtrucks, catering, tacos",+19498731411,65104.53066236889,Santa Monica
E-CdP5EWE943qp3WlhMI7Q,Poetik Kakes,5.0,10,,False,34.0690002441406,-118.350242614746,,Los Angeles,CA,90036,"Custom Cakes, Bakeries","customcakes, bakeries",+14242793763,13845.421188866861,Santa Monica
uA1NFlWEsQp6ZVzVDUIs_A,Paul’s Café,5.0,6,,False,33.984121624491515,-118.4583494,600 Block Washington Blvd,Marina Del Rey,CA,90292,Cafes,cafes,,4964.457978669948,Santa Monica
yyo0SQYeW3en9pybfp7c2w,Satori Coffee Project,5.0,14,,False,34.081963,-118.360278,7850 Melrose Ave,Los Angeles,CA,90046,"Coffee & Tea, Pop-Up Restaurants","coffee, popuprestaurants",,13920.007607711117,Santa Monica
agD-V-_0NdENWNHvEGIvEw,Gamgam Burger ,5.0,22,,False,33.9902502,-118.4653302,1422 Abbot Kinney Blvd,Los Angeles,CA,90291,"Burgers, Food Stands","burgers, foodstands",+13109087151,4032.974869567471,Santa Monica
LzdYdpmmw_6OksnVBVtM4g,Passion for The Pie,5.0,41,,False,33.8232001,-118.2585096,,Bellflower ,CA,90745,"Caterers, Food Stands","catering, foodstands",+15626195867,30617.229723093515,Santa Monica
X_1hKIiRk7FEe_5vNmwA7A,Fresh Moroccan Skewer,5.0,6,,False,34.09997,-118.33088,1602 Wilcox Ave,Los Angeles,CA,90028,"Food Trucks, Moroccan","foodtrucks, moroccan",+17473660167,17267.79366129782,Santa Monica
xCAd4_LbV-_OVAnNvUqT-A,Bencivenga Fitness & Wellness,5.0,18,,False,34.0412869,-118.4703448,12424 Wilshire Blvd,Los Angeles,CA,90025,"Trainers, Hiking, Meditation Centers","healthtrainers, hiking, meditationcenters",+14452348855,3092.3158785860387,Santa Monica
DbgrmeMD02iSIqXyUUr2Tw,O'Neill House,5.0,6,,False,34.07149307869827,-118.4057446,507 N Rodeo Dr,Beverly Hills,CA,90210,Landmarks & Historical Buildings,landmarks,,9768.081779156948,Santa Monica
OAqD3ujW30JTnwGDjp-wTA,Total Nutrition,5.0,6,$$,False,34.14809,-118.42982,13601 Ventura Blvd,Sherman Oaks,CA,91423,"Health Markets, Nutritionists","healthmarkets, nutritionists",+18189864075,15369.949056703266,Santa Monica
VbrRe-_XHnMSnFKbmlZSrA,Country Natural Food,4.7,12,$$,False,34.08374,-118.59951,415 S Topanga Canyon Blvd,Topanga,CA,90290,Health Markets,healthmarkets,+13104553434,12270.553714286189,Santa Monica
Jx3MQa5W45YFbVSBsZ7M0w,Farm Cart Organics,4.5,15,,False,34.39766,-119.51725,5103 Carpinteria Ave,Carpinteria,CA,93013,"CSA, Food Delivery Services, Health Markets","csa, fooddeliveryservices, healthmarkets",,103286.31530596194,Santa Monica
EdMHYSqNFM2oT8BfQQfxAQ,80% Nutrition,4.4,30,,False,34.14927142868139,-118.4407711,14120 Ventura Blvd,Los Angeles,CA,91423,"Food Delivery Services, Health Markets","fooddeliveryservices, healthmarkets",,15158.83734876235,Santa Monica
vpgViEa3nGJ47hL9eCeYFg,China Valley Herbs,5.0,2,,False,34.14849,-118.43227,13733 Ventura Blvd,Sherman Oaks,CA,91423,Health Markets,healthmarkets,+18187884372,15328.414105563983,Santa Monica
-rtdM12MHrYGDOZjR0Ik9Q,Ready Fit Go,4.1,22,,False,34.08802,-118.37859,8576 Santa Monica Blvd,West Hollywood,CA,90069,"Health Markets, Food Delivery Services","healthmarkets, fooddeliveryservices",+14243821300,12892.224922473224,Santa Monica
BKytZJig20Rylb0VFude-g,JK Planet,5.0,1,,False,34.090633,-118.358325,7750 Santa Monica Blvd,West Hollywood,CA,90046,Health Markets,healthmarkets,+12134745641,14574.774622604897,Santa Monica
OCyKuK6GwtUITgQwIOEydw,Westside Healing Center,5.0,1,,False,34.08367,-118.34221,6915 Melrose Ave,Los Angeles,CA,90038,Health Markets,healthmarkets,+13239657700,15474.043095144092,Santa Monica
0zLArQSfhJVMxdupo0MgXg,Sea Moss Experts,5.0,1,,False,34.04118,-118.4297389,2355 Westwood Blvd,Los Angeles,CA,90064,"Health Markets, Juice Bars & Smoothies","healthmarkets, juicebars",+13102540946,6155.446037814592,Santa Monica
3JBd0y2HZvDs-ey9OGKUkg,Natural Divine Store,5.0,1,$$,False,34.0909641,-118.3616806,7901 Santa Monica Blvd,West Hollywood,CA,90046,Health Markets,healthmarkets,+13238222866,14329.685802571506,Santa Monica
6DEuqc82zAMe-C4MOLqHcQ,Simply Wholesome,4.0,1304,$$,False,33.98866913528584,-118.35450509325432,4508 W Slauson Ave,Los Angeles,CA,90043,"Health Markets, Breakfast & Brunch, Sandwiches","healthmarkets, breakfast_brunch, sandwiches",+13232942144,13058.601678427167,Santa Monica
fm0b2eTUB0uT9gcoaiaxNw,Sunfare,3.9,53,$$$,False,34.04699,-118.22647,120 S Anderson St,Los Angeles,CA,90033,"Food Delivery Services, Health Markets, Gluten-Free","fooddeliveryservices, healthmarkets, gluten_free",+13237800888,24584.968172346144,Santa Monica
wLQWKYh9LNPHPIu4Dr0OAw,GNC,3.9,71,$$,False,34.143078,-118.393996,12042 Ventura Blvd,Studio City,CA,91604,"Health Markets, Vitamins & Supplements","healthmarkets, vitaminssupplements",+18187632878,16399.26691566883,Santa Monica
8sm0Nla0EZZ2Q4HkaXU-bQ,Nutrishop,3.8,73,$$,False,34.0984,-118.34373,7073 Sunset Blvd,Hollywood,CA,90028,"Health Markets, Vitamins & Supplements","healthmarkets, vitaminssupplements",+13234627467,16169.593393906549,Santa Monica
la3jjMAk_IDyQKgt84wIzw,GNC,3.6,17,$$,False,33.917028,-118.351228,12730 Hawthorne Blvd,Hawthorne,CA,90250,"Health Markets, Vitamins & Supplements","healthmarkets, vitaminssupplements",+13106769228,17217.723232319735,Santa Monica
JSm5Cdt18V4__xfa8CFihg,Jarrow Formulas,3.5,6,$$,False,34.0460510253906,-118.385963439941,1824 S Robertson Blvd,Los Angeles,CA,90035,Health Markets,healthmarkets,+13102046936,10131.999226500831,Santa Monica
XyqYPgXIN4CoS2AOR_H5rw,Whole Foods Market,3.3,191,,False,34.15067,-118.44504,14311 Ventura Blvd,Sherman Oaks,CA,91423,"Grocery, Health Markets, Organic Stores","grocery, healthmarkets, organic_stores",+18185288030,15192.278790682414,Santa Monica
OiOSEOd9bwSsQ2tL-1jdxw,Erewhon,3.3,295,$$$$,False,34.14597582635342,-118.41331943000588,12833 Ventura Blvd,Los Angeles,CA,91604,"Grocery, Health Markets, Fruits & Veggies","grocery, healthmarkets, markets",+18189270745,15786.828164647937,Santa Monica
VKNsEUQwuox-e2KYsQXAIw,GNC,3.3,11,$$,False,33.94576,-118.33349,3561 West Century Blvd,Inglewood,CA,90305,"Vitamins & Supplements, Health Markets","vitaminssupplements, healthmarkets",+13106736400,16687.90843515744,Santa Monica
zBLKASfp1zFIMU0EamcLhw,Topanga Farmers Market,4.9,14,,False,34.112178,-118.589848,1440 N Topanga Canyon Blvd,Topanga,CA,90290,"Farmers Market, Specialty Food, Organic Stores","farmersmarket, gourmet, organic_stores",+18184801118,13740.416312225097,Santa Monica
V6vm1a3tt7BMwNSvu8KxKw,Fisherman's Daughter Salmon,5.0,3,,False,34.079907251293236,-118.5421883584918,,Los Angeles,CA,90272,"Seafood Markets, Farmers Market","seafoodmarkets, farmersmarket",+14244208425,8196.651292314722,Santa Monica
r9OBoNxHxZSOgx414ezx1w,Beiseker's Family Foods,5.0,1,,False,34.0506306,-118.4751281,741 Gretna Green Way,Los Angeles,CA,90049,Farmers Market,farmersmarket,+13109407060,3765.0602774830922,Santa Monica
sKKey6d4Xmveukqc5s6-Qg,SugarFish at the Santa Monica Farmers Market,4.0,7,$$,False,34.0169985847925,-118.497697091469,301-345 Arizona Ave,Santa Monica,CA,90401,"Farmers Market, Imported Food","farmersmarket, importedfood",,660.2499199481971,Santa Monica
78GCWYIriVaVfGeLA_Ymwg,French Delice Distribution,5.0,1,,False,34.09716024615616,-118.34814704954624,1444 N Poinsettia Pl,Los Angeles,CA,90046,Farmers Market,farmersmarket,,15755.506099636503,Santa Monica
XHoK2gqAfsx2U4kCXT7sfg,Santa Monica Farmers Markets - Sunday Main St,4.0,270,$$,False,34.00145,-118.48327,2640 Main St,Santa Monica,CA,90405,Farmers Market,farmersmarket,+13104588712,2134.7241385839047,Santa Monica
T2uqgx0-uBJ4L-tftO49Qg,Venice Farmers Market,4.0,52,$$,False,33.98705989005306,-118.4655535,499 S Venice Blvd,Venice,CA,90291,Farmers Market,farmersmarket,+13103996690,4312.860269774287,Santa Monica
UKnIWt2ylan5CIBpHyzMBw,Farm Fresh Produce,3.9,16,,False,34.0717955214686,-118.36032542258737,6333 W 3rd St,Los Angeles,CA,90036,Farmers Market,farmersmarket,+13239313773,13387.041093780219,Santa Monica
YQNT8uVc93w5j12E5nM7hg,West Hollywood Helen Albert Certified Farmers Market,3.9,28,$,False,34.0942407667931,-118.351593168973,N Vista And Fountain Ave,West Hollywood,CA,90046,Farmers Market,farmersmarket,+13238486530,15312.545584985548,Santa Monica
_o982m2VrnNk7FwNV4G64A,Century City Farmers Market,3.9,94,$$,False,34.0614627199178,-118.417134801721,10100 Santa Monica Blvd,Century City,CA,90067,Farmers Market,farmersmarket,+18185918161,8267.079378793343,Santa Monica
T2-tvW1mBX3r6Dri4BztqA,Westchester Farmers' Market -Sundays,3.9,25,$,False,33.958634,-118.393564,6200 W 87th St,Los Angeles,CA,90045,Farmers Market,farmersmarket,+14242912416,11262.157156531313,Santa Monica
qMDPW191rmLPbI_amrlqbw,Culver City Farmers Market,3.8,176,$$,False,34.0249190248861,-118.3946417913,,Culver City,CA,90232,Farmers Market,farmersmarket,+14242872280,8919.235743908479,Santa Monica
zS1laW4NDtDwZ9ZtvpPL-w,Westwood Farmer's Market,3.8,16,$$,False,34.05969,-118.45579,11011 Constitution Ave,Los Angeles,CA,90024,Farmers Market,farmersmarket,,5609.605128782675,Santa Monica
6ICLekUsegCb2EECfr_Eyg,Woodman Liquor,5.0,5,,False,34.149529,-118.430763,4344 Woodman Ave,Sherman Oaks,CA,91423,"Beer, Wine & Spirits, Tobacco Shops, Convenience Stores","beer_and_wine, tobaccoshops, convenience",+18183861351,15479.502123563418,Santa Monica
wr6s6terr-Riw5v_un5w2g,Water R Us,5.0,2,,False,34.17863,-118.44031,5939 Hazeltine Ave,Van Nuys,CA,91401,"Water Stores, Convenience Stores, Keys & Locksmiths","waterstores, convenience, locksmiths",+18187862401,18311.795608386652,Santa Monica
pNmIkUn48q_X_lpYcPW8VA,Vista Mini Mart,4.3,12,$,False,34.090415,-118.35276,1055 N Vista St,West Hollywood,CA,90046,"Convenience Stores, Grocery, Beer, Wine & Spirits","convenience, grocery, beer_and_wine",+13234360045,14991.707837755901,Santa Monica
w9jX_b-51uU-PpE-M5NqCg,Desi Super Store,4.2,6,$$,False,33.9150733947754,-118.35311126709,12921 Hawthorne Blvd,Hawthorne,CA,90250,"Convenience Stores, Imported Food, Meat Shops","convenience, importedfood, meats",+13109733374,17236.950079943013,Santa Monica
MYGqiiZS71Qglefi11B0DA,Open Sesame,5.0,1,,False,34.025486,-118.331262,3218 W Jefferson Blvd,Los Angeles,CA,90018,"Convenience Stores, Gift Shops","convenience, giftshops",+12069495598,14748.752037681938,Santa Monica
xfNnAgSLZb5B9__6ZvMcXA,Wilshire & Fairfax,5.0,1,,False,33.94308900859971,-118.41516977240414,1 World Way,Los Angeles,CA,90045,Convenience Stores,convenience,,11015.252619676978,Santa Monica
rKDsPTreaUiIP1Af-WnbaQ,Taquizas El Rincon,5.0,1,,False,33.9407920837402,-118.348114013672,10500 S Freeman Ave,Inglewood,CA,90304,Convenience Stores,convenience,+13103303901,15829.373223616458,Santa Monica
OqTPAqxfmkWd_HqM3OxJUg,Metro Gift & Snacks,5.0,1,,False,34.1550511950729,-118.477164320648,15760 Ventura Blvd,Los Angeles,CA,91436,"Cards & Stationery, Convenience Stores","stationery, convenience",+18187886777,15127.90766834904,Santa Monica
zUPRfON_iUHFKPc18nRFrQ,High Noon Market,5.0,1,,False,33.93127,-118.33065,3301 West Imperial Hwy,Inglewood,CA,90303,"Beer, Wine & Spirits, Convenience Stores","beer_and_wine, convenience",+13104045546,17759.318372589947,Santa Monica
MDc00cDugLtNUo3dqkJdhQ,77 minimarket,5.0,1,,False,34.001021,-118.427844,12131 Washington Pl,Los Angeles,CA,90066,Convenience Stores,convenience,+13104370026,6189.4538084982505,Santa Monica
R7eTO9t1cKxogjuy1OBtOA,Grab N Go,5.0,1,,False,34.04868556988986,-118.3559912,5405 W Pico Blvd,Los Angeles,CA,90019,"Convenience Stores, Men's Clothing, Women's Clothing","convenience, menscloth, womenscloth",+13237426830,12874.892172125055,Santa Monica
iLWdILHxyV1O5IOyiwmZmA,G & M Oil,5.0,1,,False,33.961842838195984,-118.34845786605884,501 E Manchester Blvd,Inglewood,CA,90301,"Gas Stations, Convenience Stores","servicestations, convenience",+13106737768,14638.677098754892,Santa Monica
nb-29wz3qgNPVUZ-2yphow,Sparx Smoke shop,5.0,1,,False,34.0719,-118.36526,8042 West 3rd St,Los Angeles,CA,90048,"Tobacco Shops, Vape Shops, Convenience Stores","tobaccoshops, vapeshops, convenience",+13232724633,12982.98840075707,Santa Monica
5SGrn4T8meROpI6-Gi8E5g,Rocket,5.0,1,,False,33.93068584363377,-118.33920842944777,3760 W Imperial Hwy,Hawthorne,CA,90250,Convenience Stores,convenience,+14242616775,17145.267911373026,Santa Monica
k-vtiD3tztK9RD13ESn2EA,Mobil,5.0,1,,False,34.014649,-118.342323,3950 WEST MARTIN LUTHER KING BLVD.,LOS ANGELES,CA,90008,"Gas Stations, Convenience Stores","servicestations, convenience",+13232960234,13731.084923484377,Santa Monica
XKOJUVLIsCn6XMawwgTocw,Redondo Market,5.0,1,$,False,34.04087,-118.3527,5156 W Washington Blvd,Los Angeles,CA,90016,Convenience Stores,convenience,+13239317890,12985.922525202332,Santa Monica
c7RtINUi__DvEnoe2mxtjg,H&S Energy - Extra Mile,5.0,1,,False,34.02771,-118.51794,14791 Pch,Santa Monica,CA,90402,"Gas Stations, Convenience Stores","servicestations, convenience",+12133364993,2627.991602423226,Santa Monica
JPPUd7ezD9vS3v20ZeiIug,ExtraMile,5.0,1,,False,34.049994,-118.437767,10867 Santa Monica Blvd,Los Angeles,CA,90025,Convenience Stores,convenience,+13104783683,5983.891531257156,Santa Monica
UFfSx7_vs3X3Lw8ZDOXndg,Rocket,5.0,1,,False,34.02528834,-118.35552403,5100 W Jefferson Blvd,Los Angeles,CA,90016,Convenience Stores,convenience,+13239352089,12520.49966020952,Santa Monica
hC6hrgCB-YJLyCaKilez7g,Roro's Liquor,5.0,1,,False,34.090450217048904,-118.3846834,8850 Sunset Blvd,West Hollywood,CA,90069,"Beer, Wine & Spirits, Convenience Stores, Vape Shops","beer_and_wine, convenience, vapeshops",+14242884260,12590.978446591362,Santa Monica
qbSNUGhs0OsKQ5FVN8jang,7-Eleven,3.9,17,$,False,34.097686652702,-118.355232775211,7600 Sunset Blvd,Los Angeles,CA,90046,"Convenience Stores, Coffee & Tea","convenience, coffee",+13238765131,15247.01143680946,Santa Monica
Dyzwj8zz8WraDQ_eV_DUdw,Snappy Mart,3.9,54,$,False,33.93123,-118.37043,5205 W Imperial Hwy,Los Angeles,CA,90045,Convenience Stores,convenience,+13103427028,14827.83366983224,Santa Monica
XnyJQ8axvPIW0vObHvi2DA,Purdy's Liquor,3.9,44,$$,False,33.94749,-118.3866,5919 W 98th St,Los Angeles,CA,90045,"Beer, Wine & Spirits, Tobacco Shops, Convenience Stores","beer_and_wine, tobaccoshops, convenience",+13106454240,12506.309864227047,Santa Monica
YJ5XvgSZofxIOgRVof-mTg,Market8600,4.3,3,,False,33.941488,-118.402045,600 World Way,Los Angeles,CA,90045,Convenience Stores,convenience,+14242277941,11953.174509925233,Santa Monica
PjIZL2eQVqsGQVWJhA2tTA,Liquor Studio Market,3.8,22,$$,False,34.13021,-118.3492,3278 Cahuenga Blvd W,Los Angeles,CA,90068,Convenience Stores,convenience,+13238830058,17947.5396508619,Santa Monica
